Year,Revenue,Expenses,Unemployment,CPI,BarrelOil,NetAssets
2018,56219752.72,54108675.77,3.8861,256.532,80.04,23747726.17
2020,80399386.05,50545981.54,7.5118,272.925,39.28,50298140.92
2017,67988227.87,64177699.94,4.2323,249.814,49.76,30010436.28
2012,53847026.94,47299018.5,7.5888,232.338,93.01,25645652.84
2017,65443082.97,59983953.87,4.6491,259.56,55.24,28350666.08
2011,55504837.53,56213593.35,8.4698,226.359,110.11,19366794.85
2016,43680434,47923781.64,5.0768,248.33,48,23871582.52
2022,60340496.21,60435703.27,4.4096,295.646,93.41,47347502.35
2022,60513032.82,63106740.7,3.6978,291.753,92.95,48432165.05
2024,87413007.55,70522317.9,4.0556,316.78,79.61,59691606.32
2017,51482764.49,50741928.93,4.1846,250.682,54.02,22307257.59
2024,94801654.29,83998666.53,4.0854,313.624,99.45,75122840.17
2012,48878665.26,43444567.15,8.0659,229.688,86.49,21641235.34
2015,44929818.14,43770105.53,5.0371,243.796,53.34,26461720.32
2021,69115917.3,59880823.73,5.6044,276.587,77.24,64578339.03
2022,64511664.9,69355513.14,4.118,299.777,85.05,58385104.2
2011,52989469.38,52808910.74,8.8675,227.126,113.85,19441235.83
2023,59095330.54,56209369.03,3.6316,309.886,75.85,48539865.46
2018,62515196.45,62954131.01,4.1744,260.402,75.67,25879272.93
2020,85399265.47,59947535.32,8.6348,270.725,43.98,44500273.23
2017,57134068.49,54288603.82,4.7375,251.415,46.94,25571105.01
2023,86851052.92,87759603.43,3.6124,305.304,94.95,66041555.6
2011,48921476.96,47798005.86,8.6983,220,107.03,15938599.43
2012,49727973.03,42160550.17,8.0995,228.452,110.44,21352538.95
2017,52879526.3,50006940.4,4.8323,248.825,52.32,23173868.56
2018,70542894.08,72974049.32,3.9062,260.907,57.84,26287489.83
2024,101085117.9,85658039.14,3.6053,313.652,83.78,74004729.31
2020,73751631.22,52265330.15,7.7975,268.063,47.25,43991427.85
2014,39574371.16,43962255.59,6.3259,238.425,92.5,22542917.68
2017,62863124.41,62568861.75,4.7604,257.444,53.91,26039057.15
2012,41075439.98,34217664.83,8.1399,225.288,115.03,18996622.14
2015,51056000.06,48176382.04,5.5086,238.276,53.88,21454042.66
2020,82768727.41,55197692.67,7.9343,266.871,40.6,52601932.49
2024,108715507.3,91289982.6,4.0535,325,77.36,78400590.39
2018,46984898.46,48018929.59,3.6338,258.928,72.67,19331314.34
2022,62845746.41,60238351.07,4.3549,293.271,114.88,49501498.05
2020,84603401.9,54054689.31,8.0039,269.304,39.87,48715804.82
2022,60153251.44,60750009.81,3.5049,294.11,107.34,52835272.23
2019,63394877.03,62533051.7,3.6366,261.147,70.08,22320906.53
2012,56773266.09,53185757.08,7.7395,229.218,114.44,25044908.02
2021,65928929.63,58299497.31,6.0762,280.215,69.48,60740926.86
2022,66142312.74,71441065.25,4.2696,295.986,109.03,54072794.2
2012,52978500.03,44230893.55,7.6677,231.823,110.94,25634686.75
2013,46184367.08,43002956.22,7.4315,235.931,120.97,29645584.32
2014,30000000,37768680.99,5.6274,235.145,106.56,19238708.92
2020,90139077.4,63106082.86,8.1909,266.12,39.33,55968597.39
2013,55024698.05,52477203.13,7.9075,227.785,112.4,30390643.55
2017,72931903.8,66383743.1,4.2776,252.005,56.82,30451534.91
2014,43541111.48,43854521.02,6.4766,237.097,99.72,23656272.34
2022,75832681.38,73712957.31,3.2639,292.134,111.87,60236366.54
2018,50435624.3,51329335.86,3.5845,257.983,74.58,18122934.17
2022,61265157.76,62358626.46,3.4308,292.837,98.51,57078228.11
2011,47056321.44,50417159.1,8.609,225.275,123.43,17814470.97
2016,41044757.45,45037763.26,4.8555,247.435,48.41,22085759.73
2018,56703776.45,54050443.1,4.2157,255.152,74.9,22426393.46
2019,47862899.76,49282743.09,3.4491,266.366,68.18,19352957.18
2018,60583643.62,58939942.91,3.887,256.814,62.95,24042990.77
2016,35215202.31,37505259.75,4.907,249.298,44.47,20002455.88
2020,80105548.16,53480281.57,8.0951,265.247,35.41,48334163.8
2012,46013983.34,37229488.44,8.4733,232.885,111.69,21705001.44
2023,74185018.83,72087608.33,3.7514,309.546,70.27,60123903.35
2015,38931510.1,42883262.54,5.2153,235.22,65.75,23385182.6
2017,59002129.94,57792777.79,4.4672,252.089,43.95,24437873.17
2018,56882447.96,60045823.82,3.0599,256.877,60.19,23026833.29
2020,71666035.61,47814048.87,8.3417,268.664,45.74,40877282.14
2016,43677370.48,44884467.08,4.5595,244.404,39.79,20910377.9
2024,75711673.84,63173165.16,3.8362,317.656,90.44,61818242.77
2018,58090371.08,58150841.59,3.9173,254.088,84.96,22689838.02
2013,43986224.08,41469172.98,6.9728,235.723,90.43,24143531.62
2015,38658065.16,39251857.16,5.4872,240.428,52.68,20917873.3
2012,49487136.2,42383492.65,8.7889,227.069,125,23606762.62
2022,63949950.99,65925759.15,3.4474,292.794,122.45,55771088.41
2017,58114374.9,58179371,4.6036,259.55,57.98,24242336.59
2012,46152956.84,43119638.16,8.0622,228.753,83.5,22532222.73
2019,55602146.8,56469896.13,3.3196,257.522,70.31,23015480.18
2015,47568130.35,44608667.87,5.5906,246.847,67.13,17874287.45
2017,56690806.89,54422077.58,4.4768,253.445,57.08,23663599.22
2016,33854578.87,38221830.56,5.1195,248.794,37.49,20021584.03
2017,53629105.26,50593584,4.3262,253.347,51.68,23339464.03
2013,45284342.6,44555502.93,8.1178,234.737,90.86,28294759.09
2012,51147865.09,44929125.08,8.4397,228.2,109.02,25156054.06
2015,48430727.27,51136407.71,5.8732,243.116,48.97,23816717.24
2016,44844338.4,46650841.29,5.2756,255.657,38.58,22019472.06
2018,63687266.64,63367145.47,3.7475,256.488,71.91,27667357.11
2022,66410660.25,64603166.69,4.0569,291.957,104.49,55736032.43
2024,71860302.43,65343116.93,3.9631,317.222,76.43,58205822.88
2021,59418487.5,47344441.23,5.4178,275.412,77.24,55016721.01
2024,101986347.8,83498833.97,4.1991,322.951,89.31,69242291.63
2014,48221911.04,50621990.06,6.3689,238.797,90.72,23885616.74
2022,60284550.74,65522525.09,3.8282,297.807,97.51,58801515.79
2014,38491116.87,42098427.28,5.781,232.218,88.13,22095331.46
2022,56187610.36,57709698.44,4.1904,292.132,88.62,48573989.93
2016,46469527.65,47009768.91,4.6585,252.606,35.11,23107365.89
2014,39930339.97,48164667.31,6.1958,232.027,95.23,23821369.83
2011,60305176.14,56067770.25,9.3421,224.304,124.67,18299377.1
2014,45969513.18,48685181.05,6.0294,231.001,76.34,22412403.98
2018,58559315.27,57887314.01,3.999,255.677,73.52,21549403.32
2013,43498174.55,39953719.99,7.695,235.586,105.2,23200945.12
2018,58267205.79,58695894.2,3.9536,256.291,56.9,24083703.21
2017,60282910.38,55508218.75,4.2679,251.507,55.6,24188877.31
2014,39397220.57,46609075.66,6.5585,239.785,100.78,24009053.19
2022,62725006.56,62620515.86,3.5393,293.7,85.71,52730894.39
2021,69253772.88,57565056.22,5.3779,277.191,68.01,64485023.98
2014,41437705.46,46726686.05,5.9418,235.688,113.3,22363291.66
2020,81132139.9,53013466.79,8.0781,264.187,43.63,48744002.59
2011,45434895.29,45397437.45,9.5223,224.73,107.14,13677806.07
2013,41083897.59,34354624.68,7.7277,237.358,101.19,21430303.96
2011,52412768.22,52192808.81,8.6244,226.468,94.31,14777823.69
2023,71037829.39,68476875.79,3.9203,306.081,92.33,57869807.37
2014,41410183.5,43060211.16,5.9935,234.922,107.61,24241438.28
2017,53262688.24,48525432.49,4.5173,252.357,62.13,22476348.38
2022,59112614.94,58905092.3,4.2591,296.057,87.36,46368493.42
2015,47794388.49,48460730.5,5.7738,243.029,58.97,24671454.5
2013,38644138.42,39379893.13,7.3725,231.967,100.62,23995884.23
2014,45518100.74,53028368.79,6.3474,234.01,110.89,29543600.65
2013,38716940.38,38262009.27,7.274,229.974,105.94,23732289.33
2017,64755665.12,58199528.07,4.7489,251.765,54.18,26918844.56
2016,39048439.67,42615176.73,5.1918,248.141,40.58,20281103.37
2022,61753445.74,63874493.02,3.8675,289.751,94.81,55211672.1
2012,47044147.66,39186431.73,7.8807,224.718,95.17,20365325.34
2017,59181131.11,55997833.42,4.5331,248.717,60.36,24516660.24
2015,45904407.54,52609608.03,5.1807,245.214,44.64,22830439.77
2013,41023682.6,39577659.1,7.5058,231.222,95.31,25382595.24
2022,55946336.55,57360473.37,4.3043,293.92,106.94,52978353.42
2019,65754904.56,64892569.31,3.6131,262.418,61.58,23817285.81
2023,67027278.76,60195741.81,3.8468,307.549,83.23,55007720.79
2023,77320918.47,72084781.86,3.5026,304.55,88.77,58488048.03
2013,43165366.52,39412029.32,7.4879,234.35,118.78,25369409.79
2019,61083381.17,61607694.88,3.5325,258.15,68.56,22065912.08
2021,74857677.97,62099421.43,5.0003,282.661,78.02,62687727.34
2013,51698571.76,46431919.76,7.3112,231.725,115.34,31009231.25
2016,42392388.81,47409248.15,5.0429,246.357,51.34,20527903.17
2022,74428278.35,78077111.52,3.5097,295.971,99.78,63281762.32
2024,104602265.3,90736894.59,4.1919,319.414,76.24,80613108.69
2024,95379719.64,79365305.9,4.228,317.394,95.12,72368469.77
2015,50522528.66,54157083.88,5.067,243.221,49.76,26589917.37
2015,43474280.15,45323884.3,5.1094,235.132,43.24,21577358.35
2011,51733257.61,52320951.67,8.5966,223.341,113.11,17644214.36
2019,64216891.93,61091990.12,3.6019,263.078,70.64,23408126.52
2015,42623107.03,41236308.82,5.3545,239.811,53.88,21072358.41
2018,70210806.67,74590250.78,4.1067,256.882,68.78,27383316.86
2011,54158822.99,57343743.83,8.664,221.718,99.27,20137953.98
2011,45721104.54,47388347.15,9.4309,221.769,107.61,15310361.35
2021,62364550.94,52577305.2,5.5475,282.842,65.86,58171894.06
2021,75735052.74,59169237.11,5.2543,276.512,76.68,63887844.22
2017,54879838.91,53336693.68,4.6609,248.133,51.1,23288705.76
2013,50436717.49,46126498.24,7.0476,239.393,115.39,28362214.99
2015,44194213.34,49029287.53,5.7805,240.502,56.09,25455113.36
2015,47380295.17,43600401.82,5.0174,243.074,55.4,21025034.8
2014,36761591.15,41841054.95,6.6984,237.125,100.76,23514339.84
2019,64227393.41,60495586.09,3.6037,266.109,63.51,21732702.24
2012,48154229.32,36786601.2,8.7275,231.165,125,22192901.92
2011,57052299.78,58552751.92,9.5672,223.081,106.92,19154636.49
2022,63899170.74,68995416.21,4.1101,293.182,87.48,56889592.98
2023,79340252.95,75680964.76,3.6395,307.941,78.68,65564546.6
2011,52078432,55136842.25,8.6104,227.282,105.32,17529724.58
2024,93756508.17,80754229.15,3.4941,320.071,94.42,73569826.85
2024,96891111.51,79129042.7,4.1802,321.57,85.25,79573345.1
2021,66959079.83,50020837.77,5.3462,279.66,59.48,56595442.11
2020,87206870.74,58324908.71,7.8834,266.791,47.65,54667284.71
2017,57190867.24,54302474.27,3.8392,245.748,62.38,29052805.37
2015,37747919.46,36465954.15,5.1845,244.503,64.75,17788477.38
2011,49406463.67,53725631.59,9.0648,228.454,108.38,15941073.88
2024,106889840.1,92418479.08,3.9337,321.659,59.26,80488376.88
2011,47635121.5,48675652.31,9.0002,228.034,115.16,16964463.91
2024,101085082.1,84105465.38,4.0177,320.31,71.61,76624689.52
2012,54238221.12,48061990.67,8.4339,220,124.63,23451284.72
2019,60357304.77,57321353.78,3.385,262.562,54.52,23059005.53
2021,63482058.18,47874264.89,5.8622,276.652,79.29,54323927.27
2021,72331319.55,60011957.39,5.6896,274.072,78.11,67689882.61
2024,93427017.55,80913962.33,4.1561,323.323,74.41,70997597.86
2013,50810393.47,47728544.64,7.2167,237.873,113.03,28283698.75
2015,41876868.1,43084989.68,5.5043,246.861,46.74,21214473.64
2019,63523540.05,61450814.93,3.8409,265.556,59.5,22924407.35
2020,72371769.23,51824360.76,8.4724,263.61,39.82,39687752.32
2018,72462377.69,74016103.79,3.7369,249.108,67.58,30064067.12
2014,45628671.11,46628349.02,6.0166,236.108,112.4,23914445.13
2015,46357416.68,47633305.3,5.749,241.939,44.98,24017647.97
2014,43553396.49,49517294.93,6.0023,234.913,101.96,24861894.02
2014,35467749.07,38556923.01,6.4234,237.73,99.18,19959890.48
2024,83367489.68,73741438.54,4.5349,318.98,66.47,56286317.22
2017,58701846.62,58668511.89,4.2949,249.346,51.89,26880865.83
2015,45481914.29,42579536.58,5.3349,252.558,52.16,24610660.07
2013,40466912.24,36109258.1,7.2702,231.837,105.65,25054231.38
2019,54626180.63,58115697.75,3.3133,263.799,69.87,22872188.37
2016,45971618.37,52720196.64,5.0068,250.253,45.88,21764324.37
2018,53638515.63,55592794.77,3.4941,258.856,63.46,21754099.69
2016,45109292.27,48280299.59,5.1887,246.656,47.38,24466648.12
2020,69904228.25,41925496.85,7.8653,265.491,48.91,40492236.62
2012,50732526.84,47562650.22,7.7795,227.747,125,24963001.93
2011,56796758.73,52777355.84,9.3486,222.039,108.65,17826205.86
2012,58850984.83,50722911.19,8.8982,229.794,109.34,24418458.67
2024,103672442.1,85358754.24,3.756,317.955,73.72,75312990.74
2024,83078217.43,75649620.76,4.1467,318.074,68.57,61355798.11
2011,56399895.29,60168770.17,8.4547,224.47,94.28,18972165.46
2011,47365622.14,44620502.1,9.643,220,123.7,15255742.22
2013,42932174.83,38671964.46,7.1743,232.049,96.69,24620728.35
2014,38125242.32,47468034.22,5.8807,239.625,82.82,21627982.27
2022,63978702.21,62703133.07,3.8383,297.89,96.71,56414932.27
2022,58100531.65,62936735.38,4.0614,292.662,107.35,47703536.97
2011,49642620.58,51716818.06,9.058,222.729,96.1,17114207.5
2011,55233203.39,54098926.49,8.853,223.167,99.7,19388571.38
2014,41256600.5,45513555.98,5.9362,231.124,77.77,22302635.36
2012,51087310.07,45078588.24,7.5775,226.159,125,22340213.7
2013,45575689.17,41784117.13,7.2983,225.928,116.07,26043213.8
2014,49329736.27,54063980.46,5.5948,242.195,100.6,27213168.58
2013,51364952.3,47460652.14,7.0037,230.321,108.25,27947634.89
2021,68865999.32,53875749.96,5.0594,279.628,80.82,60894371.2
2011,46907901.09,51813242.89,9.2463,224.775,107.41,17544167.83
2014,40412397.43,49113582,6.0446,232.523,101.7,23159684.39
2021,61563701.29,54927912.01,5.6285,279.663,72.22,55895960.35
2017,65346755.22,60999460.35,5.0279,253.173,52.56,27616416.25
2017,58063581.41,58056600.53,4.2359,252.103,49.27,23477780.32
2014,48795020.54,50064712.22,6.4935,242.732,106.82,25796560.53
2020,75282227.14,50924669.48,8.3182,274.132,39.57,42934992.11
2023,76170765.9,73345827.91,3.5679,304.594,86.83,55654649.56
2017,62464222.9,58199818.29,4.5269,250.555,57.12,27000367.02
2014,42637127.28,45335353.92,6.2778,236.08,122.98,25050530.08
2021,55288132.03,46934177.43,5.4309,277.118,66.87,49310421.6
2017,48975925.83,43278044.99,3.9276,252.954,63.64,21426255.65
2016,49188342.39,49883894.32,5.126,243.808,50.96,21754119.76
2012,53244528.36,47472782.07,7.6079,227.927,125,27280928.91
2017,71935486.52,73265285.21,4.5645,251.597,49.21,29742808.65
2013,44936747.65,42509614.17,7.0548,232.455,105.85,28148988.47
2012,54398708.07,46806490.31,8.1646,224.563,125,25874268.78
2018,60166102.03,63756012.22,4.1738,261.424,82.88,21944312.36
2016,43240910.64,46941309.62,5.1118,248.384,41.79,20613031.22
2024,91248515.92,74201671.15,3.8529,316.928,68.93,68268259.33
2011,50997023.33,46842319.07,8.4932,226.12,114.92,15283406.94
2023,73857680.86,68560297.62,2.8312,309.597,65.59,59682885.22
2012,52512162.06,44495208.37,8.433,228.366,99.34,22284608.15
2017,56815306.56,56041068.34,4.2368,251.515,38.3,21658510.97
2017,51034307.53,49188751.23,4.3346,250.557,60.4,22232669.93
2013,45123636.12,41557235.1,7.6293,237.896,123.55,26388297.11
2020,79699291.21,55601356.34,7.7813,262.286,35,57326040.41
2017,56332990.56,53116010.27,4.0724,247.042,50.6,24363947.42
2014,49225188.03,53645877.99,6.8961,240.218,84.75,27192704.33
2016,36790849.35,39939049.72,4.2741,237.323,35.37,18895063.6
2018,56776022.73,56763971.41,3.4742,256.677,75.41,23847560.88
2022,70954627.54,73100525.94,3.0968,293.271,91.27,67906570.11
2021,71316162.67,59596615.44,5.315,271.775,76.03,56210451.1
2022,62211089.13,64485104.04,3.3542,295.934,99.47,51559617.51
2013,44381130.89,41693156.28,6.9272,232.123,105.12,23265263.27
2013,52293650.35,50216794.72,7.4094,231.829,112.14,32729907.41
2012,43100111.89,36605171.93,7.8737,226.663,110.97,18202789.45
2015,42248795.41,42628096.37,4.822,237.167,53.02,21125152.83
2023,82226150.12,80443812.68,3.5579,307.627,81.65,66610848.51
2024,103322424.3,87248189.24,4.0332,317.651,73.14,79665337.69
2019,56738068.13,57396015.9,3.9463,261.144,80.6,22648135.59
2017,60660155.81,58663662.83,4.5713,251.29,62.7,25033021.7
2018,60904247.6,62548667.14,4.0384,256.987,56.95,23513383.34
2012,56229067.55,50322167.6,8.0786,230.509,125,27506883.57
2011,54918836.45,52214011.24,9.3202,226.475,97.3,17575082.88
2022,55119244.12,57069744.66,3.525,297.115,92.93,52020712.77
2020,78088222.79,50363656.02,8.7345,266.949,47.74,40832546.87
2018,58306506.65,62108096.48,3.668,257.876,48.48,22755444.28
2017,58384093.48,56479555.91,5.3475,256.675,57.28,23547645.29
2015,53876835.51,54599886.22,5.267,243.939,54.05,27003090.42
2020,77792517.25,51770059.39,8.2839,269.126,42.32,43206742.89
2014,47254111.86,49142334.98,5.9748,239.877,109.41,24693277.61
2018,61611909.3,57912526.18,3.9237,259.663,65.62,22576815.1
2018,53403503.21,55699545.27,4.1281,248.44,71.68,23415782.66
2016,49467166.12,51760690.01,4.7945,250.144,42.76,24560095.85
2012,46724334.53,41905986.06,8.5386,228.246,125,22686645.85
2014,50337831.57,54747248.61,6.7002,242.142,111.43,27555492.62
2024,75633922.55,65427762.09,4.0931,319.124,77.38,55668703.41
2013,46348565.01,39970707.96,6.7645,228.703,111.39,28597355.07
2015,50683014.12,48205719,5.1398,241.426,39.46,24816519.05
2018,49979810.33,52451208.95,3.7323,258.538,68.45,20183077.1
2024,88038493.51,75879039.1,4.0994,317.671,99.29,71069559
2017,55913073.88,57423725.01,4.4475,249.798,53.47,23480803.59
2020,65106799.72,46704846.04,8.083,263.667,42.12,41349263.49
2012,54989310.57,48968011.26,8.7766,223.806,121.35,26662986.55
2020,91676572.58,60671395.89,7.5558,269.18,35,50867587.11
2022,63045528.51,64705825.31,3.8581,293.334,103.21,56825794.9
2020,85165660.34,59438006.59,8.2143,270.368,40.56,55032992.85
2022,62355023.5,64832750.9,2.6405,292.267,96.56,52555218.1
2018,52851360.86,57218109.92,4.1985,257.796,60.01,23203810.39
2018,59354163.06,60728706.29,3.7348,264.281,69.23,22891771.04
2022,62991685.38,69375767.21,3.8985,293.908,80.91,55539279.59
2019,60541740.34,55668871,3.7271,265.662,72.53,24072214.85
2012,47588595.96,41162991.32,8.0304,232.083,125,20583878.16
2012,46792510.47,39146232.37,7.7936,231.987,100.62,19173597.72
2013,45523170.18,43960457.77,8.0059,238.023,120.59,27099632.97
2017,54770176.33,50326691.59,5.0699,252.229,67.89,24267232.48
2021,65419354.34,54478747.27,5.257,274.336,74.65,55946853.64
2022,61312993.49,66269715.28,4.1016,287.335,102.59,56805975.47
2017,56411951.58,54767243.7,4.1825,255.933,58.14,23239545.51
2022,66565443.6,64019541.22,3.1097,294.526,100.13,56938060.1
2012,51079587.64,42442167.79,7.8201,230.623,124.28,22155405
2015,49752893.33,47883608.76,5.137,247.41,49.98,22968457.53
2021,69636513.67,55893340.33,5.3946,278.771,66.97,59989993.22
2022,62081746.79,68961356.42,3.4116,295.02,105.8,55830024.49
2015,39804867.19,40004052.11,5.6271,245.39,61.4,20009263.42
2014,39490337.71,49301455.83,6.3847,238.539,103.6,24221696.88
2024,96323400.26,87777497.91,4.3782,318.101,87,70412619.28
2014,38219769.78,46382718.52,6.5607,236.012,69.26,24243516.93
2012,46346446.29,43933525.76,8.1554,229.208,116.37,23746772.14
2018,65547280.33,67224485.38,3.5052,257.545,64.94,26557737.53
2016,44613978.36,46510275.58,4.6761,247.259,37.83,21264845.14
2017,66353271.7,57276663.08,3.9933,251.561,44.08,27730827.85
2019,62678063.65,62857010.94,3.8082,267.332,59.54,23874844.59
2016,37491077.39,38437946.4,4.6539,248.685,43.53,17402202.1
2013,34725316.15,34228720.48,7.4531,237.553,104.76,22836611.85
2020,85062948.55,59312715.07,7.8812,267.834,42.68,48816071.92
2018,65960613.1,65016310.36,4.1948,259.11,66.08,26313318.42
2017,58422442.99,59673670.19,4.2835,249.899,57.89,24993089.37
